Minutes Played,Goals,Assists,Passes,Key Passes,Big Chances Created,Shots,Shots on Target,Yellow Card,Red Card,Match Rating
90,2,0,24,1,0,2,2,0,0,8.3
62,0,0,36,1,0,0,0,1,0,7.1
90,0,0,36,2,1,2,0,1,0,7.3
90,0,0,25,1,0,0,0,0,0,6.5
90,0,1,31,2,1,0,0,0,0,7.1
78,0,0,12,0,0,1,1,0,0,6.3
90,1,0,22,0,0,3,3,0,0,7.5
90,0,0,44,0,0,1,1,0,0,6.4
68,0,0,32,0,0,0,0,1,0,6.6
78,0,0,18,4,0,1,0,1,0,7.4
68,1,0,7,0,0,4,2,0,0,7.4
90,1,0,2,0,0,4,1,1,0,7.4
88,0,0,29,2,1,1,0,0,0,6.9
68,0,0,22,2,1,1,0,0,0,7
90,1,0,31,3,0,5,1,1,0,8
45,0,0,16,0,0,0,0,0,0,6.7
90,0,0,42,0,0,0,0,0,0,6.8
59,0,0,34,2,0,0,0,0,0,7.2
90,0,0,62,0,0,0,0,0,0,7.1
90,0,0,55,0,0,1,0,0,0,6.9
90,0,0,51,1,0,2,0,0,0,7.5
22,0,0,2,0,0,0,0,0,0,6.2
22,0,0,4,1,0,1,0,0,0,6.4
12,0,0,1,0,0,0,0,0,0,6.7
12,0,0,1,0,0,1,0,0,0,6.5
45,0,1,34,4,0,0,0,1,0,7.4
31,0,1,12,1,1,2,1,0,0,7.2
22,1,0,6,1,0,1,1,0,0,7.3
12,0,0,5,1,0,1,0,0,0,6.9
45,0,0,19,0,0,0,0,0,0,6.9
90,0,0,45,0,0,0,0,0,0,6.7
90,0,0,47,0,0,0,0,0,0,7.6
90,0,0,46,1,0,1,0,0,0,7.4
63,0,0,30,2,0,0,0,0,0,7.1
90,0,0,35,3,0,0,0,0,0,7.3
63,0,0,7,1,1,0,0,0,0,7
63,0,0,21,1,0,3,1,0,0,6.8
90,0,0,20,1,0,6,1,1,0,6.3
82,0,0,7,1,0,1,0,0,0,7.2
90,0,0,25,0,0,1,0,0,0,6.7
64,0,0,12,0,0,0,0,0,0,6.6
81,0,0,23,1,1,1,0,0,0,7.2
37,0,0,6,0,0,0,0,0,0,6.5
90,0,0,39,2,0,0,0,0,0,7.3
90,0,0,55,0,0,1,0,0,0,6.4
90,0,0,35,0,0,0,0,0,0,6.9
90,0,0,42,0,0,1,0,0,0,6.8
30,0,0,17,0,0,0,0,0,1,5.4
90,0,0,29,0,0,0,0,1,0,6.3
45,0,0,9,0,0,0,0,0,0,6.7
27,1,0,8,0,0,1,1,0,0,7.1
27,1,1,4,1,0,1,1,0,0,7.7
27,0,0,2,0,0,0,0,0,0,6.5
8,0,0,2,0,0,0,0,0,0,6.8
43,0,0,13,0,0,0,0,0,0,6.2
26,0,0,10,0,0,2,1,0,0,5.5
10,0,0,3,0,0,0,0,0,0,7
90,0,3,68,6,2,0,0,0,0,9.4
9,0,0,8,0,0,0,0,0,0,6.6
90,1,1,36,2,1,2,2,0,0,8.6
83,0,0,109,5,4,1,0,0,0,8.8
90,0,0,119,0,0,0,0,0,0,7.6
90,0,0,142,6,2,1,0,1,0,8.6
90,0,0,42,1,0,0,0,0,0,7
90,0,0,91,0,0,0,0,0,0,7.1
90,0,0,107,0,0,0,0,0,0,7.3
90,0,0,34,0,0,2,0,0,0,6.6
90,0,0,48,0,0,1,0,0,0,6.9
83,1,0,68,3,1,1,1,0,0,8.8
76,0,1,27,3,1,6,1,0,0,7.7
66,0,1,23,4,2,2,0,0,0,8.7
76,0,0,29,1,0,2,1,1,0,6.8
66,2,0,14,0,0,4,3,0,0,8.2
90,0,0,7,1,0,2,0,0,0,6.5
45,0,0,8,0,0,0,0,0,0,6.3
45,0,0,7,1,0,0,0,0,0,6
90,0,0,19,1,0,2,0,0,0,5.9
90,0,0,20,0,0,0,0,0,0,6.1
70,0,0,11,0,0,1,0,0,0,6.9
81,0,0,13,0,0,0,0,1,0,6.5
90,0,0,17,0,0,0,0,0,0,6.1
90,0,1,41,1,1,0,0,0,0,6.7
90,0,0,34,0,0,0,0,0,0,6.6
24,0,0,12,1,1,0,0,0,0,6.9
24,0,0,7,0,0,1,1,0,0,6.5
14,0,0,3,0,0,0,0,0,0,6.5
14,2,0,5,0,0,2,2,0,0,8.7
11,0,0,8,1,0,0,0,0,0,6.6
45,0,0,20,0,0,0,0,0,0,6.4
25,0,0,12,2,0,1,0,0,0,6.7
20,0,0,5,0,0,0,0,1,0,6.2
20,1,0,2,0,0,1,1,0,0,7
9,0,0,5,0,0,0,0,0,0,6
75,0,0,22,1,0,2,1,0,0,6.6
90,1,0,46,0,0,2,1,0,0,6.9
90,0,0,54,0,0,0,0,0,0,6.5
66,0,0,11,0,0,1,0,1,0,6.2
55,0,0,10,2,0,1,0,0,0,6.5
55,0,0,23,1,0,0,0,1,0,6.9
69,1,0,41,0,0,2,2,1,1,7.3
90,0,0,16,0,0,0,0,1,0,6.6
75,0,0,7,0,0,1,1,0,0,6.5
90,0,0,13,0,0,1,0,0,0,6.6
66,1,0,16,1,0,2,2,1,0,7.7
90,1,0,46,0,0,1,1,1,0,7.2
90,0,0,53,1,0,1,0,1,0,6.9
66,0,0,20,2,0,3,1,0,0,6.7
59,0,1,34,2,1,0,0,1,0,7.1
90,0,0,37,0,0,1,0,1,0,6.7
74,1,0,29,0,0,2,2,0,0,7.1
90,0,0,45,0,0,0,0,0,0,6.5
90,0,0,26,0,0,0,0,1,0,6.2
74,0,0,20,0,0,0,0,1,0,6.8
35,0,0,7,0,0,1,1,0,0,6.7
35,0,0,21,2,0,1,0,0,0,6.9
24,0,1,19,1,1,0,0,0,0,7.2
15,0,0,5,0,0,2,1,0,0,7.1
15,0,0,9,0,0,0,0,0,0,6.4
31,0,0,16,0,0,0,0,1,0,6.4
24,0,0,10,0,0,1,0,1,0,6.4
24,0,1,14,2,1,0,0,0,0,7.2
16,0,0,4,0,0,0,0,0,0,6.4
16,0,0,14,0,0,0,0,0,0,6.7
45,0,0,40,0,0,0,0,0,0,6.8
90,0,1,51,1,1,0,0,0,0,7.6
64,0,0,42,2,0,0,0,1,0,6.8
90,0,0,43,0,0,1,0,0,0,6.9
89,0,0,61,3,0,2,0,0,0,8.1
57,0,0,53,1,0,0,0,0,0,6.7
57,0,0,22,0,0,2,1,0,0,6.3
90,1,0,55,4,2,2,1,1,0,9
90,2,0,15,0,0,7,4,0,0,8.1
57,0,0,14,1,0,5,2,0,0,6.6
77,0,0,5,0,0,0,0,0,0,6.3
68,0,1,14,2,0,1,1,0,0,7.4
83,0,0,23,0,0,1,0,1,0,6.4
90,0,0,24,0,0,0,0,0,0,6.7
90,1,0,29,1,0,1,1,0,0,7.1
68,0,0,15,1,0,2,0,0,0,6.8
83,0,0,14,0,0,0,0,0,0,6.2
90,0,0,36,0,0,0,0,0,0,7.3
90,0,0,30,0,0,0,0,0,0,6.1
90,0,0,23,0,0,0,0,0,0,6.4
45,0,0,16,1,1,1,0,0,0,6.6
33,0,0,18,1,0,1,0,1,0,6.6
33,0,1,11,1,1,0,0,0,0,7.1
33,0,1,18,1,1,3,1,0,0,7.2
26,0,0,14,0,0,0,0,0,0,6.8
22,0,0,6,0,0,0,0,0,0,6.3
22,0,0,10,0,0,0,0,0,0,5.9
13,0,0,2,0,0,0,0,0,0,6.5
18,0,0,7,0,0,0,0,0,0,6.4
18,0,0,3,0,0,0,0,0,0,6.5
90,0,1,58,1,1,0,0,0,0,7.9
90,2,0,39,0,0,5,4,0,0,7.9
90,1,1,67,3,2,5,3,0,0,8.7
90,0,0,109,4,2,1,0,1,0,8.4
90,1,0,47,2,0,2,2,0,0,7.2
90,0,0,55,1,0,1,0,0,0,7
90,1,0,61,1,0,1,1,0,0,7.3
90,0,0,43,0,0,0,0,0,0,6.4
89,0,1,40,2,0,3,1,0,0,6.7
90,0,0,47,1,0,3,0,0,0,6.8
71,0,0,59,2,0,0,0,0,0,7.4
85,0,0,36,1,0,4,0,0,0,6.8
89,0,1,15,3,1,5,2,0,0,7.2
90,3,0,27,2,1,7,4,1,0,10
90,0,1,25,1,1,1,1,0,0,7.4
55,1,0,14,0,0,3,2,0,0,7.5
90,0,0,35,2,0,1,1,0,0,7.1
64,1,1,13,3,1,2,2,0,0,8.3
76,0,0,55,0,0,0,0,0,0,7.4
90,0,0,42,1,0,0,0,0,0,6.5
90,0,0,26,0,0,0,0,0,0,6.3
90,0,0,81,1,0,0,0,0,0,7
90,0,0,50,0,0,0,0,0,0,6.1
76,0,0,33,0,0,0,0,0,0,6.6
19,0,0,14,1,0,0,0,0,0,7
10,0,0,2,0,0,0,0,0,0,6.8
90,0,0,36,1,0,0,0,0,0,7.5
90,0,0,56,0,0,0,0,0,0,7.3
90,0,0,55,0,0,0,0,0,0,6.7
90,0,0,35,0,0,0,0,0,0,7.2
45,0,0,22,0,0,1,0,0,0,6.7
78,0,0,39,1,0,1,0,0,0,7.1
65,0,0,10,1,0,1,0,0,0,6.2
90,0,1,28,4,1,4,1,0,0,8
66,1,0,17,1,0,2,2,0,0,7.7
65,1,0,8,1,0,5,2,0,0,7.4
77,0,0,14,4,1,1,0,0,0,7.2
66,0,0,5,0,0,2,2,0,0,6.4
45,0,0,7,0,0,1,1,1,0,6.8
90,0,0,11,0,0,0,0,0,0,6.6
90,0,0,55,0,0,0,0,1,0,6.8
66,0,0,18,0,0,1,0,0,0,6.5
90,0,0,22,2,1,1,0,1,0,7.1
90,0,0,56,0,0,1,0,0,0,6.9
90,0,0,56,2,0,1,0,0,0,7.3
90,0,0,29,2,0,1,0,1,0,6.8
45,0,0,22,1,0,0,0,0,0,7
24,0,0,15,1,0,1,1,0,0,7.1
62,0,0,7,0,0,4,2,1,0,7
90,0,0,24,2,0,6,2,0,0,7.4
74,0,0,10,0,0,5,2,0,0,6.7
90,0,1,25,3,1,2,2,0,0,7.4
90,0,0,67,2,1,0,0,0,0,7.3
90,0,0,55,2,0,0,0,0,0,7.4
89,0,0,26,2,0,1,1,0,0,7.7
90,0,0,59,1,0,0,0,0,0,8.1
90,0,0,43,2,0,0,0,1,0,7.7
90,0,0,21,2,0,2,0,0,0,7.1
28,1,0,8,0,0,2,1,0,0,7.7
16,0,0,4,1,0,0,0,0,0,7
90,0,0,71,2,0,0,0,1,0,7.7
90,1,0,79,0,0,1,1,0,0,7.7
90,0,0,82,0,0,0,0,0,0,7.4
24,0,0,9,0,0,0,0,0,0,6.6
90,0,0,43,2,0,1,1,0,0,7.3
90,0,0,59,0,0,3,0,0,0,7.1
90,1,0,47,4,0,2,2,0,0,8.7
83,0,0,54,1,0,0,0,0,0,7.1
90,0,0,8,0,0,2,1,0,0,5.9
90,0,1,24,2,1,4,1,0,0,7.5
90,0,0,16,1,0,1,1,1,0,7
90,0,0,11,0,0,0,0,0,0,6.6
90,0,0,30,0,0,2,1,0,0,7.2
90,0,0,14,0,0,0,0,0,0,6.6
90,0,0,19,0,0,0,0,0,0,6.7
90,0,0,14,0,0,0,0,1,0,6.4
90,0,1,12,1,1,1,1,1,0,7
89,0,0,10,0,0,0,0,1,0,6.7
45,0,0,6,0,0,0,0,0,0,6.8
90,0,0,16,0,0,0,0,0,0,6.7
90,0,0,14,1,0,0,0,0,0,6.8
80,1,0,4,0,0,1,1,0,0,6.9
67,0,0,10,1,1,1,0,0,0,7.1
90,0,0,6,1,0,0,0,0,0,6.5
66,0,1,39,2,0,3,0,0,0,8.3
90,0,0,40,1,0,4,1,0,0,7.1
90,0,0,63,3,0,3,1,0,0,7.6
73,0,0,49,3,0,4,1,1,0,7.7
86,0,0,64,1,0,1,0,0,0,7.1
90,1,0,111,3,0,1,1,0,0,8.6
90,0,0,112,0,0,2,1,0,0,7.7
90,1,0,79,0,0,1,1,0,0,7.9
90,0,0,51,1,0,0,0,0,0,7.4
45,0,0,8,0,0,0,0,0,0,6.7
23,0,0,4,0,0,0,0,0,0,6.6
10,0,0,4,0,0,0,0,0,0,6.5
24,0,1,11,1,0,1,0,0,0,6.9
17,0,0,18,3,0,1,1,0,0,7.5
13,0,0,2,0,0,1,0,0,0,6.7
90,0,0,30,0,0,0,0,0,0,6
90,0,0,23,0,0,1,0,1,0,6.4
90,0,0,35,0,0,0,0,0,0,6.2
86,0,0,29,0,0,0,0,0,0,6.1
90,0,0,13,0,0,1,0,0,0,6.1
90,0,0,22,0,0,1,1,0,0,6.5
63,0,0,13,1,1,0,0,0,0,6.8
77,0,0,22,1,0,0,0,0,0,7.4
90,0,0,13,1,0,3,3,0,0,6
90,0,0,8,1,1,2,0,1,0,6.6
90,2,0,8,1,1,4,2,0,0,8.4
90,1,1,20,3,1,3,1,0,0,8.4
45,0,0,7,0,0,1,0,0,0,6.4
90,1,0,26,3,1,4,3,0,0,7.6
87,0,0,54,1,0,1,1,0,0,7.1
65,0,1,47,1,1,0,0,1,0,7.4
90,0,1,35,2,1,0,0,0,0,7.5
90,0,1,34,1,1,1,0,1,0,7.8
90,0,0,43,0,0,0,0,0,0,7.3
90,0,0,41,0,0,0,0,1,0,7
27,0,0,13,2,2,1,0,0,0,7.1
45,0,0,36,0,0,0,0,0,0,6.7
90,0,0,28,0,0,2,1,0,0,6.8
74,0,0,61,0,0,0,0,0,0,6.9
90,0,0,73,0,0,4,1,0,0,7.5
90,1,0,79,4,0,3,2,0,0,8.3
90,0,0,66,1,0,0,0,0,0,7.1
90,0,0,99,1,0,0,0,0,0,7.5
68,0,0,62,0,0,0,0,0,0,6.8
90,0,1,39,5,1,9,5,0,0,8.5
90,1,0,29,4,1,2,1,0,0,7.4
90,0,1,53,2,1,2,2,0,0,7.9
90,0,0,7,0,0,1,0,0,0,6.2
45,0,0,14,0,0,0,0,0,0,6.6
45,0,0,11,2,1,0,0,0,0,7.1
90,1,0,17,3,0,2,2,0,0,7.5
90,0,0,34,1,0,1,0,0,0,5.9
79,0,0,45,1,0,0,0,0,0,6.8
90,0,1,24,1,1,2,0,0,0,7.3
90,0,0,30,0,0,0,0,0,0,7
34,0,0,12,0,0,0,0,0,0,6.7
21,0,0,3,0,0,1,0,0,0,6.5
69,0,0,29,0,0,0,0,0,0,7.4
56,0,0,23,0,0,0,0,0,0,7
90,0,0,68,0,0,0,0,0,0,8.1
89,0,0,41,0,0,0,0,0,0,7
90,0,0,79,1,0,1,1,0,0,7.7
90,0,0,90,1,0,1,1,0,0,7.6
90,0,0,96,3,0,2,0,0,0,8.5
90,0,0,56,0,0,3,1,1,0,7.5
90,0,0,41,5,2,2,1,0,0,8.6
90,0,0,45,5,1,3,0,0,0,8.1
90,0,0,44,2,0,0,0,0,0,7.4
86,0,1,53,2,1,2,0,0,0,8.1
90,1,0,5,0,0,8,4,0,0,6.6
45,0,1,8,1,1,1,1,0,0,7.3
90,0,0,59,0,0,3,0,0,0,6.8
45,3,0,25,1,0,3,3,0,0,9.5
90,1,0,38,2,0,3,3,0,0,7.4
90,0,0,90,1,0,1,1,0,0,7.5
90,0,0,154,1,1,0,0,0,0,8.5
58,0,1,41,1,1,0,0,0,0,7.4
58,0,0,80,0,0,0,0,0,0,7.2
77,0,0,117,0,0,0,0,0,0,7
90,0,0,74,0,0,0,0,1,0,7.2
45,0,0,17,0,0,1,1,0,0,6.7
45,0,0,19,2,0,0,0,0,0,7
32,0,0,27,0,0,1,0,0,0,6.9
32,0,0,52,0,0,1,1,0,0,7.2
13,0,0,3,1,0,1,0,0,0,6.7
90,0,1,48,4,1,0,0,0,0,6.9
72,0,0,46,0,0,0,0,0,0,6.2
90,0,0,66,1,0,0,0,0,0,6.7
62,0,0,38,0,0,0,0,0,0,6.8
90,0,0,52,0,0,1,0,0,0,7.1
90,2,0,36,1,0,5,2,0,0,8.8
63,0,0,15,1,0,3,1,0,0,6.6
90,2,0,49,4,1,5,2,0,0,9.4
73,1,1,22,5,0,4,2,0,0,8.6
85,0,0,16,1,0,2,1,0,0,6.5
72,0,0,14,1,0,2,1,0,0,7.1
72,0,0,13,2,0,3,1,0,0,6.8
72,1,0,32,2,0,2,1,0,0,7.1
72,0,0,18,0,0,1,0,0,0,6.2
90,0,0,57,1,0,2,1,0,0,6.8
90,0,0,34,2,0,0,0,0,0,7.3
90,0,0,41,1,0,1,0,0,0,6
90,1,0,47,0,0,1,1,0,0,6.8
71,0,0,31,0,0,0,0,1,0,5.3
90,0,0,22,1,0,0,0,0,0,6.7
28,0,0,27,1,0,0,0,0,0,7
27,0,0,17,0,0,3,1,0,0,7.1
18,0,0,20,0,0,0,0,0,0,6.6
17,0,0,2,0,0,0,0,0,0,6.5
19,0,0,14,0,0,1,0,0,0,6.8
18,0,0,6,0,0,0,0,0,0,6.3
18,0,0,6,0,0,0,0,0,0,6.9
18,0,0,8,1,0,2,1,0,0,6.9
18,0,0,5,0,0,0,0,0,0,6.4
90,0,0,14,0,0,0,0,1,0,6.3
52,0,0,28,0,0,0,0,0,0,7.1
90,0,0,34,0,0,0,0,0,0,6.6
14,0,0,0,0,0,0,0,0,0,6.8
90,0,2,16,4,1,2,1,0,0,7.5
90,0,0,22,1,0,0,0,0,0,7.1
45,1,0,12,0,0,1,1,1,0,7.2
68,0,0,9,1,1,2,2,0,0,7
90,0,0,10,1,1,1,0,0,0,6.5
69,1,0,9,0,0,4,2,0,0,7.1
58,0,0,12,0,0,3,0,0,0,6.4
90,1,0,65,2,1,2,2,0,0,8.4
90,0,0,29,0,0,0,0,0,0,7
90,0,0,37,1,0,2,1,0,0,6.7
63,0,1,20,1,1,2,0,0,0,7.2
45,0,0,35,0,0,2,0,0,0,6.4
74,0,0,61,0,0,0,0,0,0,6.7
45,0,0,42,0,0,0,0,0,0,6.3
90,0,0,76,1,0,0,0,0,0,7.2
90,0,0,64,2,0,0,0,0,0,7.4
76,0,0,17,0,0,0,0,0,0,6.4
45,0,0,12,0,0,0,0,1,0,7.1
38,0,0,12,0,0,0,0,0,0,6.8
22,0,0,1,0,0,0,0,0,0,6.6
21,0,0,4,0,0,1,1,0,0,6.9
45,0,0,31,0,0,1,0,0,0,6.9
45,0,0,33,1,0,0,0,0,0,7
32,0,0,17,3,1,0,0,0,0,7.4
27,0,0,10,1,0,3,0,0,0,6.5
16,0,0,24,0,0,0,0,0,0,6.8
90,2,0,35,1,0,5,3,0,0,8.8
90,1,1,17,2,1,1,1,1,0,8.1
67,0,0,56,6,3,0,0,0,0,8.6
90,1,0,23,2,0,2,2,0,0,7.5
68,0,0,47,2,0,1,0,0,0,6.7
90,0,0,64,2,0,0,0,0,0,6.7
45,0,0,8,0,0,0,0,0,0,6.5
68,0,0,28,1,0,1,0,0,0,6.9
90,0,0,40,2,0,1,1,0,0,7.6
75,0,0,14,1,0,3,0,0,0,7.2
76,0,0,14,1,0,3,0,1,0,6.8
90,1,0,14,2,1,4,3,0,0,8
90,0,0,13,0,0,3,1,0,0,6.8
90,0,0,38,0,0,1,1,0,0,6.6
71,0,0,22,0,0,2,2,0,0,6.3
71,2,0,23,2,1,3,2,0,0,8.9
64,0,0,31,0,0,0,0,1,0,6.7
64,0,1,26,1,0,0,0,0,0,7.1
90,1,0,27,1,0,3,1,0,0,7.2
90,0,0,59,1,1,1,1,0,0,6.8
90,0,0,73,0,0,0,0,0,0,6.5
89,0,0,60,0,0,0,0,0,0,6.3
90,0,0,23,2,0,0,0,0,0,6.7
45,0,0,18,2,0,0,0,0,0,6.4
22,0,0,16,0,0,0,0,0,0,6.6
22,0,0,7,0,0,0,0,0,0,6.7
15,0,0,8,0,0,1,0,0,0,6.8
14,0,0,2,0,0,0,0,0,0,6.6
26,0,0,10,0,0,0,0,0,0,6.3
26,0,0,15,0,0,1,0,0,0,6.6
19,0,0,3,0,0,0,0,0,0,6.6
19,0,0,4,0,0,0,0,0,0,6.5
90,0,0,34,0,0,0,0,0,0,6.2
90,0,0,38,0,0,1,1,0,0,5.7
90,0,0,66,1,0,1,0,0,0,6.6
73,0,0,27,1,0,1,0,0,0,6.5
85,1,0,32,2,0,1,1,0,0,7.2
62,0,0,19,0,0,1,0,2,1,5.8
73,0,0,16,3,0,0,0,0,0,6.9
90,0,0,31,1,0,4,0,0,0,7.3
45,0,0,9,0,0,0,0,0,0,6.5
85,0,0,17,2,2,2,0,0,0,7.1
90,2,0,8,1,0,6,4,1,0,8.7
45,0,0,7,1,0,0,0,0,0,6.7
78,1,0,25,1,0,2,1,0,0,7.3
66,0,0,17,0,0,1,0,1,0,6.3
90,0,0,40,1,0,0,0,1,0,6.6
90,0,0,44,0,0,0,0,0,0,7
65,0,1,11,2,0,1,0,2,1,6.5
90,0,0,53,0,0,0,0,0,0,7.5
87,1,0,45,0,0,1,1,0,0,7.3
79,0,0,22,0,0,0,0,0,0,7.3
45,0,0,16,1,0,0,0,0,0,6.4
17,0,0,16,0,0,2,0,0,0,6.1
17,0,0,4,0,0,1,0,0,0,6.1
11,0,0,8,0,0,0,0,0,0,6.4
11,0,0,4,0,0,0,0,0,0,6.6
45,0,2,10,2,2,2,0,0,0,8
24,0,0,8,0,0,0,0,0,0,6.8
12,1,0,6,0,0,1,1,0,0,7.1
11,0,0,8,0,0,0,0,0,0,6.5
9,0,1,2,1,1,0,0,0,0,7.1
90,0,0,53,3,0,0,0,0,0,7.3
90,0,0,74,0,0,1,0,0,0,7.6
90,0,0,59,1,0,1,1,0,0,7.6
90,0,0,30,0,0,1,0,0,0,6.8
90,0,0,53,0,0,0,0,0,0,7
90,0,0,75,0,0,1,1,0,0,7.3
79,0,0,23,0,0,0,0,0,0,6.9
79,0,0,42,0,0,1,0,1,0,6.6
65,0,0,24,1,0,0,0,0,0,7
78,1,0,45,2,0,4,1,0,0,8.4
90,0,0,10,1,0,0,0,0,0,6.7
59,0,0,10,0,0,0,0,0,0,6.5
90,0,0,33,0,0,0,0,0,0,6.5
45,0,0,15,0,0,0,0,0,0,6.5
79,0,0,20,0,0,1,0,0,0,6.4
90,0,0,30,0,0,0,0,0,0,6.5
88,0,0,42,0,0,0,0,0,0,6.6
90,0,0,47,1,0,0,0,1,0,6.5
59,0,0,28,0,0,1,1,0,0,6.9
90,0,0,43,0,0,1,0,1,0,6.8
25,0,0,10,0,0,0,0,0,0,6.4
12,0,0,3,0,0,0,0,0,0,6.6
11,0,0,3,0,0,0,0,0,0,6.7
11,0,0,3,0,0,0,0,0,0,6.5
45,0,0,3,0,0,1,1,0,0,6.7
31,0,0,5,0,0,0,0,0,0,6.7
31,0,0,9,0,0,0,0,0,0,6.6
11,0,0,1,0,0,0,0,0,0,6.4
90,0,0,9,1,0,1,0,0,0,5.7
74,0,0,25,0,0,0,0,1,0,5.9
90,0,0,46,0,0,1,0,0,0,5.8
90,0,0,29,0,0,0,0,0,0,5.7
90,0,0,18,1,1,1,0,0,0,6.3
90,1,0,38,0,0,1,1,0,0,7
61,0,0,10,0,0,0,0,0,0,6.2
61,0,0,6,2,0,1,1,0,0,6.7
47,0,0,7,1,0,0,0,0,0,6.6
47,0,0,4,0,0,0,0,0,0,6.5
72,1,0,2,0,0,6,3,0,0,6.4
90,1,0,25,1,0,3,2,0,0,7.7
90,0,1,29,5,2,3,1,0,0,8
62,1,0,16,1,1,1,1,0,0,7.6
81,0,0,33,0,0,1,1,0,0,7
62,1,0,46,0,0,1,1,0,0,7.9
90,0,1,50,7,1,0,0,1,0,8.6
90,0,0,62,0,0,0,0,0,0,7
90,0,1,67,3,1,4,0,0,0,8.1
62,0,0,29,0,0,0,0,0,0,6.8
43,0,0,0,0,0,1,1,0,0,6.2
43,0,0,9,0,0,0,0,0,0,6.7
29,0,0,7,0,0,0,0,0,0,6.3
29,0,0,7,0,0,0,0,0,0,6.3
16,0,0,4,0,0,0,0,0,0,6
28,0,0,11,0,0,0,0,1,0,6.2
28,0,0,21,0,0,1,1,0,0,7
28,0,1,5,1,1,1,0,0,0,7.1
18,2,0,2,0,0,4,2,0,0,8.7
9,0,0,4,0,0,0,0,0,0,6.6
75,0,1,18,5,2,3,2,0,0,7.7
75,1,1,17,4,2,2,1,0,0,8.9
90,4,0,12,1,0,11,6,0,0,10
20,0,0,16,1,0,0,0,0,0,6.9
90,0,0,74,2,0,1,0,0,0,7.7
59,0,1,15,1,1,3,1,0,0,7.3
59,0,0,21,0,0,1,0,0,0,6.8
90,0,0,93,0,0,1,0,0,0,7.3
90,1,0,73,1,0,2,2,0,0,8.2
90,0,1,39,3,1,1,1,0,0,7.9
70,0,0,70,3,0,1,0,0,0,7.4
31,0,0,21,0,0,0,0,0,0,6.7
31,0,0,18,0,0,2,1,0,0,7
15,1,2,11,2,1,2,2,0,0,9.2
15,0,0,7,0,0,0,0,0,0,6.6
90,0,0,5,0,0,0,0,1,0,5.3
90,0,0,9,0,0,0,0,0,0,5.5
90,0,0,5,0,0,0,0,0,0,5.8
90,0,0,16,1,0,1,1,0,0,6
64,0,0,10,0,0,0,0,0,0,6.8
90,0,0,12,0,0,1,0,0,0,6.2
90,3,0,64,1,1,5,5,0,0,9.6
90,0,0,50,0,0,0,0,1,0,7
90,1,0,42,0,0,2,1,1,0,7.7
90,0,0,32,0,0,1,0,0,0,6.8
90,0,0,20,2,0,2,1,0,0,6.9
90,0,0,56,1,0,1,0,1,0,7
71,0,0,49,0,0,0,0,0,0,6.6
89,0,0,36,0,0,2,0,0,0,6.6
90,0,1,15,2,1,0,0,0,0,7.2
90,0,1,31,4,0,2,1,0,0,7.3
78,0,0,4,0,0,1,0,0,0,6.6
84,0,0,32,3,1,1,0,0,0,7.1
90,0,0,32,1,0,3,1,0,0,6.8
90,0,0,50,5,0,4,0,0,0,8.1
90,0,0,52,1,1,1,0,0,0,7.9
45,0,0,25,0,0,0,0,0,0,6.6
90,0,1,79,1,0,0,0,0,0,7.3
90,0,0,44,0,0,0,0,0,0,7.2
90,1,0,68,0,0,2,1,0,0,8.2
84,0,0,46,0,0,0,0,0,0,6.7
90,0,0,61,0,0,0,0,0,0,6.3
19,0,0,7,0,0,0,0,0,0,6.4
12,0,0,3,1,0,1,0,0,0,6.8
8,1,0,1,0,0,1,1,1,0,7.4
45,0,0,29,0,0,0,0,0,0,6.6
13,0,0,15,0,0,0,0,0,0,6.6
13,0,0,6,1,0,0,0,0,0,6.6
90,0,0,21,1,0,1,0,0,0,7
90,0,0,28,0,0,0,0,0,0,6.8
90,0,0,48,0,0,0,0,0,0,7.6
90,0,2,29,2,2,0,0,0,0,8.2
90,0,0,27,0,0,0,0,0,0,6.9
66,0,0,22,0,0,0,0,1,0,6.6
90,1,0,29,3,1,4,2,0,0,8.9
78,0,0,21,2,0,3,2,0,0,7.2
89,0,0,23,1,1,1,0,0,0,6.9
78,1,0,6,0,0,2,2,0,0,7.1
90,0,0,5,0,0,5,2,0,0,6.3
90,0,0,36,5,0,0,0,0,0,7.7
85,0,1,59,2,0,0,0,0,0,7.3
90,0,0,59,1,0,1,0,0,0,6.9
90,0,0,39,1,1,4,0,0,0,7.3
90,0,0,73,0,0,3,0,0,0,6.8
90,1,0,45,1,0,3,1,0,0,7.8
73,0,0,74,0,0,1,0,0,0,6.3
90,0,0,44,0,0,0,0,0,0,6.7
90,0,0,41,1,0,0,0,1,0,6.4
24,0,0,5,1,0,0,0,1,0,6.6
12,0,0,1,0,0,1,0,0,0,6.7
12,0,0,3,0,0,0,0,0,0,6.2
17,0,0,21,1,0,0,0,0,0,7
12,0,0,4,1,0,1,1,0,0,7
90,0,0,30,2,1,0,0,0,0,7.8
45,0,0,25,0,0,2,0,0,0,6.6
90,0,1,73,1,0,0,0,0,0,6.9
90,0,0,49,3,2,1,1,0,0,8.4
90,0,0,33,0,0,1,0,0,0,7
66,0,0,27,0,0,1,0,1,0,6.5
89,1,0,13,2,0,3,2,0,0,7.3
66,0,0,25,1,0,0,0,0,0,6.8
90,1,0,19,1,0,3,1,0,0,7.7
77,0,0,6,1,1,1,1,0,0,7
90,0,1,20,1,0,4,1,0,0,7.1
